% Version:            COMSOL 6.3.0.290
% Date:               May 28 2026, 02:31
% Table:              SoC_OCV - SoC data
% SoC                          OCV (V)   
0.48899959089049494           3.930884344840042
0.4879833628801309            3.932475309931249
0.48696713486976684           3.93407021509397
0.4859509068594027            3.9356698040056766
0.4849346788490386            3.9372740223401257
0.48391845083867446           3.938882361229709
0.4829022228283103            3.9404942627414234
0.48188599481794625           3.9421091684038885
0.4808697668075822            3.943726520983984
0.47985353879721804           3.945345767032406
0.4788373107868539            3.9469665418616864
0.4778210827764898            3.948588860649377
0.4768048547661258            3.950212911186658
0.4757886267557616            3.9518388984318844
0.47477239874539745           3.9534670258253524
0.4737561707350334            3.9550974951511635
0.47273994272466924           3.9567304990470618
0.4717237147143052            3.9583658466862492
0.47070748670394114           3.960002708144795
0.469691258693577             3.961640026769371
0.4686750306832128            3.963276730123879
0.46765880267284876           3.964911746809527
0.4666425746624847            3.9665440072579727
0.46562634665212055           3.968172482494134
0.4646101186417564            3.9697971744369855
0.46359389063139234           3.971419526631916
0.4625776626210282            3.9730413546242187
0.4615614346106641            3.9746644990475333
0.46054520660029996           3.976290799493796
0.4595289785899359            3.977922091584599
0.45851275057957175           3.9795601365039657
0.4574965225692076            3.981205274097553
0.45648029455884365           3.9828562041543916
0.4554640665484795            3.984511334237139
0.4544478385381153            3.9861690562953864
0.45343161052775127           3.9878277624556175
0.4524153825173871            3.9894858449579047
0.45139915450702306           3.991141764154443
0.4503829264966589            3.9927949334665596
0.44936669848629485           3.994445664064733
0.4483504704759307            3.99609436294217
0.4473342424655665            3.9977414402050577
0.4463180144552026            3.9993873079765643
0.4453017864448384            4.001032375509462
0.44428555843447426           4.002677101856
0.4432693304241102            4.004322486802706
0.44225310241374605           4.005969928095938
0.441236874403382             4.007620820842746
0.44022064639301783           4.009276568056964
0.4392044183826538            4.010938567970547
0.4381881903722896            4.012608212161512
0.43717196236192546           4.014286593049475
0.4361557343515614            4.015973066550009
0.43513950634119736           4.017665943651324
0.4341232783308332            4.019363522864171
0.43310705032046903           4.021064100826529
0.432090822310105             4.02276597384564
0.43107459429974093           4.024467457476928
0.43005836628937677           4.02616720933891
0.4290421382790127            4.02786520855971
0.42802591026864856           4.029562088084475
0.4270096822582844            4.031258485103613
0.42599345424792034           4.032955036102635
0.4249772262375563            4.034652378253295
0.42396099822719213           4.036351146211176
0.42294477021682797           4.038051955781055
0.4219285422064639            4.0397553672847195
0.42091231419609987           4.041461913251757
0.4198960861857357            4.043172129620969
0.41887985817537154           4.044886550376694
0.4178636301650075            4.046605710855432
0.41684740215464333           4.048330125344878
0.4158311741442793            4.050060130182734
0.41481494613391523           4.051795677174427
0.41379871812355107           4.053536592785029
0.4127824901131869            4.055282701804949
0.41176626210282286           4.057033830208876
0.4107500340924588            4.058789803546397
0.40973380608209464           4.060550443672971
0.4087175780717305            4.062315542983011
0.40770135006136643           4.064084844661772
0.40668512205100227           4.065858078696304
0.4056688940406382            4.067634976048263
0.40465266603027406           4.069415265751329
0.40363643801991              4.071198678760079
0.40262021000954584           4.072984995731671
0.4016039819991817            4.0747742771271245
0.40058775398881774           4.076566952302834
0.3995715259784536            4.078363534629259
0.3985552979680894            4.080164537678126
0.39753906995772537           4.08197047483855
0.3965228419473612            4.083781859226928
0.39550661393699715           4.085599097967014
0.394490385926633             4.087422129484293
0.39347415791626894           4.0892503952846315
0.3924579299059048            4.0910832410190725
